Date,Republic,SPY
2016-11-25,1.1624201149571765,1.103404489544077
2016-11-28,1.1548191239199828,1.0982242463789351
2016-11-29,1.1560562887784525,1.1003661237842859
2016-11-30,1.1558167454283121,1.097726197293135
2016-12-01,1.1571450462728028,1.0936919109193495
2016-12-02,1.1569763672730278,1.0942392322409107
2016-12-05,1.1607745322582166,1.1008146342979155
2016-12-06,1.1616354588584825,1.1043009778985173
2016-12-07,1.1762114604373928,1.118746354520395
2016-12-08,1.1762103330330584,1.1214857132710998
2016-12-09,1.179506506195918,1.1282601574048183
2016-12-12,1.1814284727604083,1.1269651410029344
2016-12-13,1.1846531140940426,1.134486481207747
2016-12-14,1.1740072061204685,1.1251219154914576
2016-12-15,1.1769982648284276,1.129754659777432
2016-12-16,1.1789490528096285,1.127544866587654
2016-12-19,1.181605512682697,1.130000133168205
2016-12-20,1.1869122772092044,1.134359083625194
2016-12-21,1.1847714191181138,1.1312028196147892
2016-12-22,1.1813620652326524,1.1292486205993462
2016-12-23,1.183893672375567,1.1309018594720328
2016-12-27,1.1865456260110552,1.1337075359887077
2016-12-28,1.1787976885609732,1.1243380874382436
2016-12-29,1.179387973912343,1.1240878199920992
2016-12-30,1.175786418098435,1.1199788706448452
2017-01-03,1.1844632360400367,1.1285471792754767
2017-01-04,1.1891961830981586,1.1352608099290218
2017-01-05,1.1903913311469863,1.1343590836251942
2017-01-06,1.1938253052995784,1.1384174290546394
2017-01-09,1.1890771630779995,1.134659777431541
2017-01-10,1.1850330385876384,1.134659777431541
2017-01-11,1.1875245751230925,1.137866379023345
2017-01-12,1.1850541377993558,1.1350104537040742
2017-01-13,1.1865648170257124,1.1376160227983974
2017-01-17,1.1838367219066024,1.1336074822775322
2017-01-18,1.1861190933159012,1.1361129976606794
2017-01-19,1.1854128651499443,1.1319039946022496
2017-01-20,1.1876697462116055,1.1360627488580834
2017-01-23,1.1855009608661995,1.1331064147124241
2017-01-24,1.1907778085674119,1.1403715392912799
2017-01-25,1.198176518178017,1.1502420554068522
2017-01-26,1.1952764920016783,1.1490393689602683
2017-01-27,1.1956926970982817,1.1472356500162033
2017-01-30,1.1912824709913743,1.1401213606239387
2017-01-31,1.1898402983666723,1.1400209517975501
2017-02-01,1.1861657184338532,1.140471593002456
2017-02-02,1.1876855524863137,1.1412233719077245
2017-02-03,1.1943956472429358,1.1490894402052578
2017-02-06,1.1912626979839336,1.1470354538150485
2017-02-07,1.1925115673830295,1.1470854362812348
2017-02-08,1.1936401623073094,1.1485887277553624
2017-02-09,1.1990766264424997,1.1554029447929026
2017-02-10,1.2034150788468796,1.159962357787456
2017-02-13,1.2110549144491838,1.166275507259888
2017-02-14,1.2150532298839378,1.1709353290808302
2017-02-15,1.2226344968915641,1.1770477496792882
2017-02-16,1.2213204355887595,1.176045703327875
2017-02-17,1.2252722450654756,1.1778995822957328
2017-02-21,1.2311392267284045,1.1849141730920343
2017-02-22,1.2290974907063412,1.183861789159222
2017-02-23,1.227746088709489,1.1846638168670864
2017-02-24,1.2320372015002092,1.186166575668395
2017-02-27,1.2343914818353352,1.1880205434150557
2017-02-28,1.2329297555632146,1.1848139418232517
2017-03-01,1.2466382797714333,1.201398532486385
2017-03-02,1.240492944522479,1.1938328028799858
